current_state,year,population,same_house,same_state,from_different_state_Total,abroad_Total,from,number_of_people,population_change
California,2017,39085984,34009331,4234770,523131,318752,District of Columbia ,6818,302548.0
California,2017,39085984,34009331,4234770,523131,318752,Florida,24611,302548.0
California,2017,39085984,34009331,4234770,523131,318752,Georgia,10233,302548.0
California,2017,39085984,34009331,4234770,523131,318752,Hawaii,12776,302548.0
California,2017,39085984,34009331,4234770,523131,318752,Idaho,5626,302548.0
California,2017,39085984,34009331,4234770,523131,318752,Illinois,27117,302548.0
California,2017,39085984,34009331,4234770,523131,318752,Indiana,5190,302548.0
California,2017,39085984,34009331,4234770,523131,318752,Iowa,4163,302548.0
California,2017,39085984,34009331,4234770,523131,318752,Kansas,5202,302548.0
California,2017,39085984,34009331,4234770,523131,318752,Kentucky,3431,302548.0
California,2017,39085984,34009331,4234770,523131,318752,Louisiana,5169,302548.0
California,2017,39085984,34009331,4234770,523131,318752,Maine,2578,302548.0
California,2017,39085984,34009331,4234770,523131,318752,Maryland,11303,302548.0
California,2017,39085984,34009331,4234770,523131,318752,Massachusetts,16774,302548.0
California,2017,39085984,34009331,4234770,523131,318752,Michigan,11538,302548.0
California,2017,39085984,34009331,4234770,523131,318752,Minnesota,7487,302548.0
California,2017,39085984,34009331,4234770,523131,318752,Mississippi,3299,302548.0
California,2017,39085984,34009331,4234770,523131,318752,Missouri,6841,302548.0
California,2017,39085984,34009331,4234770,523131,318752,Montana,2809,302548.0
California,2017,39085984,34009331,4234770,523131,318752,Nebraska,2419,302548.0
California,2017,39085984,34009331,4234770,523131,318752,Nevada,23768,302548.0
California,2017,39085984,34009331,4234770,523131,318752,New Hampshire,1216,302548.0
California,2017,39085984,34009331,4234770,523131,318752,New Jersey,12906,302548.0
California,2017,39085984,34009331,4234770,523131,318752,New Mexico,5312,302548.0
California,2017,39085984,34009331,4234770,523131,318752,New York,34278,302548.0
California,2017,39085984,34009331,4234770,523131,318752,North Carolina,13523,302548.0
California,2017,39085984,34009331,4234770,523131,318752,North Dakota,2223,302548.0
California,2017,39085984,34009331,4234770,523131,318752,Ohio,11410,302548.0
California,2017,39085984,34009331,4234770,523131,318752,Oklahoma,4890,302548.0
California,2017,39085984,34009331,4234770,523131,318752,Oregon,20548,302548.0
California,2017,39085984,34009331,4234770,523131,318752,Pennsylvania,16141,302548.0
California,2017,39085984,34009331,4234770,523131,318752,Rhode Island,1763,302548.0
California,2017,39085984,34009331,4234770,523131,318752,South Carolina,7134,302548.0
California,2017,39085984,34009331,4234770,523131,318752,South Dakota,1403,302548.0
California,2017,39085984,34009331,4234770,523131,318752,Tennessee,5413,302548.0
California,2017,39085984,34009331,4234770,523131,318752,Texas,40999,302548.0
California,2017,39085984,34009331,4234770,523131,318752,Utah,9925,302548.0
California,2017,39085984,34009331,4234770,523131,318752,Vermont,895,302548.0
California,2017,39085984,34009331,4234770,523131,318752,Virginia,21162,302548.0
California,2017,39085984,34009331,4234770,523131,318752,Washington,33143,302548.0
California,2017,39085984,34009331,4234770,523131,318752,West Virginia,789,302548.0
California,2017,39085984,34009331,4234770,523131,318752,Wisconsin,9348,302548.0
California,2017,39085984,34009331,4234770,523131,318752,Wyoming,1395,302548.0
California,2017,39085984,34009331,4234770,523131,318752,abroad_PuertoRico,1864,302548.0
California,2017,39085984,34009331,4234770,523131,318752,abroad_USIslandArea,842,302548.0
California,2017,39085984,34009331,4234770,523131,318752,abroad_ForeignCountry,316046,302548.0
California,2018,39114889,34232867,4092388,501023,288611,Alabama,4591,28905.0
California,2018,39114889,34232867,4092388,501023,288611,Alaska,2155,28905.0
California,2018,39114889,34232867,4092388,501023,288611,Arizona,33670,28905.0
California,2018,39114889,34232867,4092388,501023,288611,Arkansas,2573,28905.0
California,2018,39114889,34232867,4092388,501023,288611,California,0,28905.0
California,2018,39114889,34232867,4092388,501023,288611,Colorado,18755,28905.0
California,2018,39114889,34232867,4092388,501023,288611,Connecticut,6366,28905.0
California,2018,39114889,34232867,4092388,501023,288611,Delaware,1143,28905.0
California,2018,39114889,34232867,4092388,501023,288611,District of Columbia ,5063,28905.0
California,2018,39114889,34232867,4092388,501023,288611,Florida,22464,28905.0
California,2018,39114889,34232867,4092388,501023,288611,Georgia,11753,28905.0
California,2018,39114889,34232867,4092388,501023,288611,Hawaii,12848,28905.0
California,2018,39114889,34232867,4092388,501023,288611,Idaho,4224,28905.0
California,2018,39114889,34232867,4092388,501023,288611,Illinois,22165,28905.0
California,2018,39114889,34232867,4092388,501023,288611,Indiana,6313,28905.0
California,2018,39114889,34232867,4092388,501023,288611,Iowa,2461,28905.0
California,2018,39114889,34232867,4092388,501023,288611,Kansas,4826,28905.0
California,2018,39114889,34232867,4092388,501023,288611,Kentucky,2010,28905.0
California,2018,39114889,34232867,4092388,501023,288611,Louisiana,4441,28905.0
California,2018,39114889,34232867,4092388,501023,288611,Maine,1294,28905.0
California,2018,39114889,34232867,4092388,501023,288611,Maryland,11042,28905.0
California,2018,39114889,34232867,4092388,501023,288611,Massachusetts,17529,28905.0
California,2018,39114889,34232867,4092388,501023,288611,Michigan,10335,28905.0
California,2018,39114889,34232867,4092388,501023,288611,Minnesota,6221,28905.0
California,2018,39114889,34232867,4092388,501023,288611,Mississippi,2393,28905.0
California,2018,39114889,34232867,4092388,501023,288611,Missouri,7981,28905.0
California,2018,39114889,34232867,4092388,501023,288611,Montana,2481,28905.0
California,2018,39114889,34232867,4092388,501023,288611,Nebraska,3619,28905.0
California,2018,39114889,34232867,4092388,501023,288611,Nevada,22433,28905.0
California,2018,39114889,34232867,4092388,501023,288611,New Hampshire,682,28905.0
California,2018,39114889,34232867,4092388,501023,288611,New Jersey,11666,28905.0
California,2018,39114889,34232867,4092388,501023,288611,New Mexico,3822,28905.0
California,2018,39114889,34232867,4092388,501023,288611,New York,34848,28905.0
California,2018,39114889,34232867,4092388,501023,288611,North Carolina,11400,28905.0
California,2018,39114889,34232867,4092388,501023,288611,North Dakota,1909,28905.0
California,2018,39114889,34232867,4092388,501023,288611,Ohio,13999,28905.0
California,2018,39114889,34232867,4092388,501023,288611,Oklahoma,4901,28905.0
California,2018,39114889,34232867,4092388,501023,288611,Oregon,24050,28905.0
California,2018,39114889,34232867,4092388,501023,288611,Pennsylvania,11848,28905.0
California,2018,39114889,34232867,4092388,501023,288611,Rhode Island,1738,28905.0
California,2018,39114889,34232867,4092388,501023,288611,South Carolina,4896,28905.0
California,2018,39114889,34232867,4092388,501023,288611,South Dakota,1296,28905.0
California,2018,39114889,34232867,4092388,501023,288611,Tennessee,8060,28905.0
California,2018,39114889,34232867,4092388,501023,288611,Texas,37810,28905.0
California,2018,39114889,34232867,4092388,501023,288611,Utah,9440,28905.0
California,2018,39114889,34232867,4092388,501023,288611,Vermont,1641,28905.0
California,2018,39114889,34232867,4092388,501023,288611,Virginia,17725,28905.0
California,2018,39114889,34232867,4092388,501023,288611,Washington,38007,28905.0
California,2018,39114889,34232867,4092388,501023,288611,West Virginia,1246,28905.0
California,2018,39114889,34232867,4092388,501023,288611,Wisconsin,5364,28905.0
California,2018,39114889,34232867,4092388,501023,288611,Wyoming,1526,28905.0
California,2018,39114889,34232867,4092388,501023,288611,abroad_PuertoRico,1250,28905.0
California,2018,39114889,34232867,4092388,501023,288611,abroad_USIslandArea,3712,28905.0
California,2018,39114889,34232867,4092388,501023,288611,abroad_ForeignCountry,283649,28905.0
California,2019,39084048,34394220,3943139,480204,266485,Alabama,3310,-30841.0
California,2019,39084048,34394220,3943139,480204,266485,Alaska,5064,-30841.0
California,2019,39084048,34394220,3943139,480204,266485,Arizona,28226,-30841.0
California,2019,39084048,34394220,3943139,480204,266485,Arkansas,3104,-30841.0
California,2019,39084048,34394220,3943139,480204,266485,California,0,-30841.0
California,2019,39084048,34394220,3943139,480204,266485,Colorado,15085,-30841.0
California,2019,39084048,34394220,3943139,480204,266485,Connecticut,4067,-30841.0
California,2019,39084048,34394220,3943139,480204,266485,Delaware,1630,-30841.0
California,2019,39084048,34394220,3943139,480204,266485,District of Columbia ,3075,-30841.0
California,2019,39084048,34394220,3943139,480204,266485,Florida,22692,-30841.0
California,2019,39084048,34394220,3943139,480204,266485,Georgia,14496,-30841.0
California,2019,39084048,34394220,3943139,480204,266485,Hawaii,11985,-30841.0
California,2019,39084048,34394220,3943139,480204,266485,Idaho,4372,-30841.0
California,2019,39084048,34394220,3943139,480204,266485,Illinois,24085,-30841.0
California,2019,39084048,34394220,3943139,480204,266485,Indiana,4923,-30841.0
California,2019,39084048,34394220,3943139,480204,266485,Iowa,1956,-30841.0
California,2019,39084048,34394220,3943139,480204,266485,Kansas,2941,-30841.0
California,2019,39084048,34394220,3943139,480204,266485,Kentucky,2606,-30841.0
California,2019,39084048,34394220,3943139,480204,266485,Louisiana,5347,-30841.0
California,2019,39084048,34394220,3943139,480204,266485,Maine,2335,-30841.0
California,2019,39084048,34394220,3943139,480204,266485,Maryland,11775,-30841.0
California,2019,39084048,34394220,3943139,480204,266485,Massachusetts,16158,-30841.0
California,2019,39084048,34394220,3943139,480204,266485,Michigan,6406,-30841.0
California,2019,39084048,34394220,3943139,480204,266485,Minnesota,8951,-30841.0
California,2019,39084048,34394220,3943139,480204,266485,Mississippi,2354,-30841.0
California,2019,39084048,34394220,3943139,480204,266485,Missouri,7638,-30841.0
California,2019,39084048,34394220,3943139,480204,266485,Montana,1974,-30841.0
California,2019,39084048,34394220,3943139,480204,266485,Nebraska,2587,-30841.0
California,2019,39084048,34394220,3943139,480204,266485,Nevada,26433,-30841.0
California,2019,39084048,34394220,3943139,480204,266485,New Hampshire,709,-30841.0
California,2019,39084048,34394220,3943139,480204,266485,New Jersey,10812,-30841.0
California,2019,39084048,34394220,3943139,480204,266485,New Mexico,3418,-30841.0
California,2019,39084048,34394220,3943139,480204,266485,New York,37567,-30841.0
California,2019,39084048,34394220,3943139,480204,266485,North Carolina,13863,-30841.0
California,2019,39084048,34394220,3943139,480204,266485,North Dakota,710,-30841.0
California,2019,39084048,34394220,3943139,480204,266485,Ohio,9098,-30841.0
California,2019,39084048,34394220,3943139,480204,266485,Oklahoma,3747,-30841.0
California,2019,39084048,34394220,3943139,480204,266485,Oregon,17265,-30841.0
California,2019,39084048,34394220,3943139,480204,266485,Pennsylvania,12578,-30841.0
California,2019,39084048,34394220,3943139,480204,266485,Rhode Island,2839,-30841.0
California,2019,39084048,34394220,3943139,480204,266485,South Carolina,5803,-30841.0
California,2019,39084048,34394220,3943139,480204,266485,South Dakota,1345,-30841.0
California,2019,39084048,34394220,3943139,480204,266485,Tennessee,5863,-30841.0
California,2019,39084048,34394220,3943139,480204,266485,Texas,37063,-30841.0
California,2019,39084048,34394220,3943139,480204,266485,Utah,8504,-30841.0
California,2019,39084048,34394220,3943139,480204,266485,Vermont,784,-30841.0
California,2019,39084048,34394220,3943139,480204,266485,Virginia,24506,-30841.0
California,2019,39084048,34394220,3943139,480204,266485,Washington,31882,-30841.0
California,2019,39084048,34394220,3943139,480204,266485,West Virginia,303,-30841.0
California,2019,39084048,34394220,3943139,480204,266485,Wisconsin,4811,-30841.0
California,2019,39084048,34394220,3943139,480204,266485,Wyoming,1159,-30841.0
California,2019,39084048,34394220,3943139,480204,266485,abroad_PuertoRico,1780,-30841.0
California,2019,39084048,34394220,3943139,480204,266485,abroad_USIslandArea,2887,-30841.0
California,2019,39084048,34394220,3943139,480204,266485,abroad_ForeignCountry,261818,-30841.0
Colorado,2010,4988190,4042039,725413,186366,34372,Alabama,954,0
Colorado,2010,4988190,4042039,725413,186366,34372,Alaska,2225,0
Colorado,2010,4988190,4042039,725413,186366,34372,Arizona,12287,0
Colorado,2010,4988190,4042039,725413,186366,34372,Arkansas,1034,0
Colorado,2010,4988190,4042039,725413,186366,34372,California,26089,0
Colorado,2010,4988190,4042039,725413,186366,34372,Colorado,0,0
Colorado,2010,4988190,4042039,725413,186366,34372,Connecticut,459,0
Colorado,2010,4988190,4042039,725413,186366,34372,Delaware,486,0
Colorado,2010,4988190,4042039,725413,186366,34372,District of Columbia ,479,0
Colorado,2010,4988190,4042039,725413,186366,34372,Florida,8849,0
Colorado,2010,4988190,4042039,725413,186366,34372,Georgia,6445,0
Colorado,2010,4988190,4042039,725413,186366,34372,Hawaii,2355,0
Colorado,2010,4988190,4042039,725413,186366,34372,Idaho,839,0
Colorado,2010,4988190,4042039,725413,186366,34372,Illinois,6950,0
Colorado,2010,4988190,4042039,725413,186366,34372,Indiana,3296,0
Colorado,2010,4988190,4042039,725413,186366,34372,Iowa,2140,0
Colorado,2010,4988190,4042039,725413,186366,34372,Kansas,4308,0
Colorado,2010,4988190,4042039,725413,186366,34372,Kentucky,1961,0
Colorado,2010,4988190,4042039,725413,186366,34372,Louisiana,968,0
Colorado,2010,4988190,4042039,725413,186366,34372,Maine,532,0
Colorado,2010,4988190,4042039,725413,186366,34372,Maryland,1532,0
Colorado,2010,4988190,4042039,725413,186366,34372,Massachusetts,2242,0
Colorado,2010,4988190,4042039,725413,186366,34372,Michigan,4587,0
Colorado,2010,4988190,4042039,725413,186366,34372,Minnesota,2878,0
Colorado,2010,4988190,4042039,725413,186366,34372,Mississippi,1277,0
Colorado,2010,4988190,4042039,725413,186366,34372,Missouri,1978,0
Colorado,2010,4988190,4042039,725413,186366,34372,Montana,2042,0
Colorado,2010,4988190,4042039,725413,186366,34372,Nebraska,4065,0
Colorado,2010,4988190,4042039,725413,186366,34372,Nevada,4131,0
Colorado,2010,4988190,4042039,725413,186366,34372,New Hampshire,791,0
Colorado,2010,4988190,4042039,725413,186366,34372,New Jersey,1259,0
Colorado,2010,4988190,4042039,725413,186366,34372,New Mexico,3921,0
